 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m   Latitude  Longitude      DepSM      Sal00  Density00
 09/20/2019   18:15:38      0.403    12.9874   3.953587    0.00000    0.00000      0.400    33.6512  1025.3523
 09/20/2019   18:15:40      0.410    12.9938   3.953754    0.00000    0.00000      0.407    33.6470  1025.3479
 09/20/2019   18:15:42      0.345    12.9964   3.953889    0.00000    0.00000      0.342    33.6460  1025.3463
 09/20/2019   18:15:44      0.403    12.9959   3.953888    0.00000    0.00000      0.400    33.6465  1025.3470
 09/20/2019   18:15:46      0.408    12.9961   3.954258    0.00000    0.00000      0.405    33.6499  1025.3496
 09/20/2019   18:15:48      0.391    13.0016   3.954507    0.00000    0.00000      0.388    33.6473  1025.3464
 09/20/2019   18:15:50      0.379    13.0054   3.954614    0.00000    0.00000      0.376    33.6449  1025.3438
 09/20/2019   18:15:52      0.375    13.0049   3.955003    0.00000    0.00000      0.372    33.6491  1025.3471
 09/20/2019   18:15:54      0.406    13.0069   3.955313    0.00000    0.00000      0.403    33.6502  1025.3477
 09/20/2019   18:15:56      0.398    13.0103   3.955548    0.00000    0.00000      0.395    33.6495  1025.3464
 09/20/2019   18:15:58      0.368    13.0128   3.955831    0.00000    0.00000      0.365    33.6499  1025.3461
 09/20/2019   18:16:00      0.397    13.0130   3.955968    0.00000    0.00000      0.394    33.6510  1025.3471
 09/20/2019   18:16:02      0.409    13.0120   3.956075    0.00000    0.00000      0.406    33.6530  1025.3488
 09/20/2019   18:16:04      0.383    13.0095   3.956211    0.00000    0.00000      0.380    33.6565  1025.3520
 09/20/2019   18:16:06      0.370    13.0099   3.956354    0.00000    0.00000      0.367    33.6574  1025.3525
 09/20/2019   18:16:08      0.378    13.0108   3.956413    0.00000    0.00000      0.375    33.6572  1025.3522
 09/20/2019   18:16:10      0.421    13.0105   3.956334    0.00000    0.00000      0.418    33.6567  1025.3521
 09/20/2019   18:16:12      0.380    13.0122   3.956210    0.00000    0.00000      0.377    33.6540  1025.3495
 09/20/2019   18:16:14      0.399    13.0128   3.956066    0.00000    0.00000      0.396    33.6521  1025.3480
 09/20/2019   18:16:16      0.390    13.0097   3.955832    0.00000    0.00000      0.387    33.6526  1025.3490
 09/20/2019   18:16:18      0.378    13.0054   3.955332    0.00000    0.00000      0.375    33.6517  1025.3491
 09/20/2019   18:16:20      0.394    13.0041   3.955214    0.00000    0.00000      0.391    33.6517  1025.3494
 09/20/2019   18:16:22      0.399    13.0029   3.955043    0.00000    0.00000      0.396    33.6512  1025.3493
 09/20/2019   18:16:24      0.397    13.0001   3.954734    0.00000    0.00000      0.394    33.6508  1025.3495
 09/20/2019   18:16:26      0.382    12.9972   3.954379    0.00000    0.00000      0.379    33.6500  1025.3494
 09/20/2019   18:16:28      0.370    12.9953   3.954221    0.00000    0.00000      0.367    33.6503  1025.3499
 09/20/2019   18:16:30      0.403    12.9962   3.954086    0.00000    0.00000      0.400    33.6481  1025.3482
 09/20/2019   18:16:32      0.377    12.9964   3.953928    0.00000    0.00000      0.374    33.6465  1025.3468
 09/20/2019   18:16:34      0.395    12.9959   3.953949    0.00000    0.00000      0.392    33.6470  1025.3474
 09/20/2019   18:16:36      0.391    12.9953   3.954143    0.00000    0.00000      0.388    33.6494  1025.3493
 09/20/2019   18:16:38      0.392    12.9974   3.954414    0.00000    0.00000      0.389    33.6501  1025.3494
 09/20/2019   18:16:40      0.398    12.9975   3.954516    0.00000    0.00000      0.395    33.6511  1025.3502
 09/20/2019   18:16:42      0.369    13.0027   3.954625    0.00000    0.00000      0.366    33.6474  1025.3463
 09/20/2019   18:16:44      0.398    13.0032   3.954742    0.00000    0.00000      0.395    33.6481  1025.3468
 09/20/2019   18:16:46      0.412    13.0072   3.954955    0.00000    0.00000      0.409    33.6466  1025.3449
 09/20/2019   18:16:48      0.382    13.0111   3.955278    0.00000    0.00000      0.379    33.6461  1025.3436
 09/20/2019   18:16:50      0.382    13.0127   3.955503    0.00000    0.00000      0.379    33.6469  1025.3439
 09/20/2019   18:16:52      0.389    13.0112   3.955686    0.00000    0.00000      0.386    33.6499  1025.3465
 09/20/2019   18:16:54      0.383    13.0137   3.956003    0.00000    0.00000      0.380    33.6508  1025.3467
 09/20/2019   18:16:56      0.387    13.0154   3.956213    0.00000    0.00000      0.384    33.6512  1025.3467
 09/20/2019   18:16:58      0.405    13.0204   3.956471    0.00000    0.00000      0.402    33.6492  1025.3443
 09/20/2019   18:17:00      0.392    13.0252   3.956787    0.00000    0.00000      0.389    33.6479  1025.3423
 09/20/2019   18:17:02      0.380    13.0277   3.957054    0.00000    0.00000      0.377    33.6483  1025.3420
 09/20/2019   18:17:04      0.383    13.0291   3.957415    0.00000    0.00000      0.380    33.6504  1025.3434
 09/20/2019   18:17:06      0.405    13.0401   3.957958    0.00000    0.00000      0.402    33.6459  1025.3378
 09/20/2019   18:17:08      0.382    13.0503   3.958644    0.00000    0.00000      0.379    33.6433  1025.3336
 09/20/2019   18:17:10      0.394    13.0495   3.958810    0.00000    0.00000      0.391    33.6455  1025.3356
 09/20/2019   18:17:12      0.391    13.0533   3.959204    0.00000    0.00000      0.388    33.6459  1025.3351
 09/20/2019   18:17:14      0.390    13.0583   3.959621    0.00000    0.00000      0.387    33.6454  1025.3337
 09/20/2019   18:17:16      0.414    13.0584   3.959716    0.00000    0.00000      0.410    33.6462  1025.3344
 09/20/2019   18:17:18      0.352    13.0611   3.960046    0.00000    0.00000      0.349    33.6470  1025.3342
 09/20/2019   18:17:20      0.388    13.0590   3.960158    0.00000    0.00000      0.385    33.6499  1025.3370
 09/20/2019   18:17:22      0.413    13.0599   3.960412    0.00000    0.00000      0.410    33.6515  1025.3382
 09/20/2019   18:17:24      0.392    13.0573   3.960571    0.00000    0.00000      0.389    33.6554  1025.3416
 09/20/2019   18:17:26      0.381    13.0587   3.960622    0.00000    0.00000      0.378    33.6546  1025.3407
 09/20/2019   18:17:28      0.380    13.0580   3.960730    0.00000    0.00000      0.377    33.6562  1025.3421
 09/20/2019   18:17:30      0.393    13.0576   3.960701    0.00000    0.00000      0.391    33.6563  1025.3423
 09/20/2019   18:17:32      0.400    13.0563   3.960817    0.00000    0.00000      0.397    33.6586  1025.3444
 09/20/2019   18:17:34      0.387    13.0542   3.960645    0.00000    0.00000      0.384    33.6587  1025.3449
 09/20/2019   18:17:36      0.398    13.0543   3.960446    0.00000    0.00000      0.395    33.6568  1025.3434
 09/20/2019   18:17:38      0.372    13.0509   3.960030    0.00000    0.00000      0.369    33.6559  1025.3432
 09/20/2019   18:17:40      0.400    13.0467   3.959630    0.00000    0.00000      0.397    33.6558  1025.3441
 09/20/2019   18:17:42      0.403    13.0366   3.959317    0.00000    0.00000      0.400    33.6618  1025.3508
 09/20/2019   18:17:44      0.370    13.0323   3.958775    0.00000    0.00000      0.367    33.6606  1025.3505
 09/20/2019   18:17:46      0.398    13.0257   3.958182    0.00000    0.00000      0.395    33.6608  1025.3521
 09/20/2019   18:17:48      0.400    13.0225   3.957704    0.00000    0.00000      0.397    33.6591  1025.3515
 09/20/2019   18:17:50      0.379    13.0213   3.957364    0.00000    0.00000      0.376    33.6569  1025.3499
 09/20/2019   18:17:52      0.375    13.0201   3.956963    0.00000    0.00000      0.372    33.6541  1025.3480
 09/20/2019   18:17:54      0.401    13.0157   3.956385    0.00000    0.00000      0.398    33.6526  1025.3478
 09/20/2019   18:17:56      0.389    13.0040   3.955794    0.00000    0.00000      0.386    33.6573  1025.3538
 09/20/2019   18:17:58      0.381    12.9975   3.955158    0.00000    0.00000      0.378    33.6571  1025.3548
 09/20/2019   18:18:00      0.388    12.9957   3.954838    0.00000    0.00000      0.385    33.6557  1025.3541
 09/20/2019   18:18:02      0.409    12.9840   3.954533    0.00000    0.00000      0.406    33.6632  1025.3623
 09/20/2019   18:18:04      0.373    12.9777   3.954270    0.00000    0.00000      0.370    33.6663  1025.3658
 09/20/2019   18:18:06      0.380    12.9803   3.954254    0.00000    0.00000      0.377    33.6639  1025.3635
 09/20/2019   18:18:08      0.409    12.9795   3.954171    0.00000    0.00000      0.406    33.6637  1025.3637
 09/20/2019   18:18:10      0.380    12.9752   3.953870    0.00000    0.00000      0.377    33.6647  1025.3651
 09/20/2019   18:18:12      0.399    12.9792   3.953830    0.00000    0.00000      0.396    33.6607  1025.3613
 09/20/2019   18:18:14      0.382    12.9738   3.953578    0.00000    0.00000      0.379    33.6632  1025.3642
 09/20/2019   18:18:16      0.371    12.9711   3.953348    0.00000    0.00000      0.368    33.6634  1025.3649
 09/20/2019   18:18:18      0.401    12.9715   3.953082    0.00000    0.00000      0.398    33.6606  1025.3627
 09/20/2019   18:18:20      0.392    12.9728   3.952203    0.00000    0.00000      0.389    33.6510  1025.3551
 09/20/2019   18:18:22      0.386    12.9634   3.951513    0.00000    0.00000      0.384    33.6529  1025.3583
 09/20/2019   18:18:24      0.388    12.9552   3.951192    0.00000    0.00000      0.385    33.6571  1025.3632
 09/20/2019   18:18:26      0.397    12.9469   3.950446    0.00000    0.00000      0.394    33.6574  1025.3652
 09/20/2019   18:18:28      0.389    12.9329   3.949643    0.00000    0.00000      0.386    33.6622  1025.3716
 09/20/2019   18:18:30      0.400    12.9316   3.949464    0.00000    0.00000      0.396    33.6616  1025.3715
 09/20/2019   18:18:32      0.389    12.9363   3.949455    0.00000    0.00000      0.386    33.6574  1025.3672
 09/20/2019   18:18:34      0.382    12.9387   3.949423    0.00000    0.00000      0.379    33.6549  1025.3648
 09/20/2019   18:18:36      0.396    12.9389   3.948886    0.00000    0.00000      0.393    33.6497  1025.3608
 09/20/2019   18:18:38      0.382    12.9373   3.948840    0.00000    0.00000      0.379    33.6506  1025.3617
 09/20/2019   18:18:40      0.387    12.9409   3.948322    0.00000    0.00000      0.384    33.6425  1025.3548
 09/20/2019   18:18:42      0.395    12.9445   3.948845    0.00000    0.00000      0.392    33.6444  1025.3555
 09/20/2019   18:18:44      0.389    12.9476   3.948145    0.00000    0.00000      0.386    33.6349  1025.3475
 09/20/2019   18:18:46      0.402    12.9509   3.948916    0.00000    0.00000      0.399    33.6393  1025.3503
 09/20/2019   18:18:48      0.365    12.9535   3.949460    0.00000    0.00000      0.362    33.6422  1025.3519
 09/20/2019   18:18:50      0.399    12.9515   3.949746    0.00000    0.00000      0.396    33.6466  1025.3559
 09/20/2019   18:18:52      0.405    12.9603   3.950703    0.00000    0.00000      0.402    33.6479  1025.3551
 09/20/2019   18:18:54      0.400    12.9727   3.951488    0.00000    0.00000      0.397    33.6443  1025.3499
 09/20/2019   18:18:56      0.366    12.9756   3.951781    0.00000    0.00000      0.363    33.6446  1025.3494
 09/20/2019   18:18:58      0.396    12.9827   3.952911    0.00000    0.00000      0.393    33.6490  1025.3515
 09/20/2019   18:19:00      0.384    12.9964   3.954027    0.00000    0.00000      0.381    33.6474  1025.3475
 09/20/2019   18:19:02      0.400    13.0079   3.954340    0.00000    0.00000      0.397    33.6401  1025.3397
 09/20/2019   18:19:04      0.378    13.0054   3.954409    0.00000    0.00000      0.376    33.6429  1025.3423
 09/20/2019   18:19:06      0.413    12.9998   3.954668    0.00000    0.00000      0.410    33.6504  1025.3494
 09/20/2019   18:19:08      0.374    13.0035   3.955442    0.00000    0.00000      0.371    33.6545  1025.3516
 09/20/2019   18:19:10      0.391    13.0130   3.955902    0.00000    0.00000      0.388    33.6504  1025.3467
 09/20/2019   18:19:12      0.393    13.0140   3.956045    0.00000    0.00000      0.390    33.6509  1025.3468
 09/20/2019   18:19:14      0.395    13.0181   3.956111    0.00000    0.00000      0.392    33.6479  1025.3436
 09/20/2019   18:19:16      0.395    13.0202   3.956204    0.00000    0.00000      0.392    33.6469  1025.3425
 09/20/2019   18:19:18      0.389    13.0224   3.956228    0.00000    0.00000      0.386    33.6452  1025.3407
 09/20/2019   18:19:20      0.380    13.0220   3.956227    0.00000    0.00000      0.377    33.6455  1025.3410
 09/20/2019   18:19:22      0.411    13.0226   3.956288    0.00000    0.00000      0.408    33.6455  1025.3410
 09/20/2019   18:19:24      0.365    13.0274   3.956454    0.00000    0.00000      0.362    33.6429  1025.3378
 09/20/2019   18:19:26      0.398    13.0279   3.956599    0.00000    0.00000      0.395    33.6438  1025.3385
 09/20/2019   18:19:28      0.390    13.0323   3.956701    0.00000    0.00000      0.387    33.6409  1025.3354
 09/20/2019   18:19:30      0.400    13.0382   3.956868    0.00000    0.00000      0.396    33.6372  1025.3314
 09/20/2019   18:19:32      0.390    13.0357   3.956978    0.00000    0.00000      0.387    33.6404  1025.3344
 09/20/2019   18:19:34      0.384    13.0351   3.957105    0.00000    0.00000      0.382    33.6422  1025.3358
 09/20/2019   18:19:36      0.398    13.0394   3.957423    0.00000    0.00000      0.395    33.6414  1025.3344
 09/20/2019   18:19:38      0.378    13.0422   3.957671    0.00000    0.00000      0.375    33.6412  1025.3336
 09/20/2019   18:19:40      0.387    13.0446   3.958100    0.00000    0.00000      0.384    33.6432  1025.3347
 09/20/2019   18:19:42      0.396    13.0595   3.958783    0.00000    0.00000      0.393    33.6364  1025.3266
 09/20/2019   18:19:44      0.399    13.0648   3.959709    0.00000    0.00000      0.396    33.6405  1025.3287
 09/20/2019   18:19:46      0.389    13.0896   3.960924    0.00000    0.00000      0.386    33.6300  1025.3155
 09/20/2019   18:19:48      0.380    13.0916   3.961904    0.00000    0.00000      0.377    33.6375  1025.3209
 09/20/2019   18:19:50      0.386    13.0941   3.963390    0.00000    0.00000      0.383    33.6493  1025.3296
 09/20/2019   18:19:52      0.412    13.1033   3.964130    0.00000    0.00000      0.409    33.6482  1025.3270
 09/20/2019   18:19:54      0.391    13.1154   3.964969    0.00000    0.00000      0.388    33.6454  1025.3223
 09/20/2019   18:19:56      0.384    13.1299   3.965636    0.00000    0.00000      0.381    33.6388  1025.3143
 09/20/2019   18:19:58      0.371    13.1382   3.966707    0.00000    0.00000      0.368    33.6416  1025.3148
 09/20/2019   18:20:00      0.400    13.1581   3.968205    0.00000    0.00000      0.397    33.6381  1025.3083
 09/20/2019   18:20:02      0.397    13.1786   3.969357    0.00000    0.00000      0.394    33.6309  1025.2985
 09/20/2019   18:20:04      0.392    13.1726   3.969233    0.00000    0.00000      0.389    33.6349  1025.3028
 09/20/2019   18:20:06      0.397    13.1603   3.968790    0.00000    0.00000      0.394    33.6417  1025.3105
 09/20/2019   18:20:08      0.365    13.1677   3.970342    0.00000    0.00000      0.363    33.6498  1025.3152
 09/20/2019   18:20:10      0.409    13.1779   3.971532    0.00000    0.00000      0.406    33.6520  1025.3150
 09/20/2019   18:20:12      0.406    13.2156   3.973279    0.00000    0.00000      0.403    33.6351  1025.2944
 09/20/2019   18:20:14      0.376    13.2495   3.974863    0.00000    0.00000      0.373    33.6201  1025.2759
 09/20/2019   18:20:16      0.397    13.2480   3.975322    0.00000    0.00000      0.394    33.6257  1025.2806
 09/20/2019   18:20:18      0.385    13.2570   3.976048    0.00000    0.00000      0.382    33.6246  1025.2779
 09/20/2019   18:20:20      0.388    13.2414   3.976087    0.00000    0.00000      0.385    33.6387  1025.2920
 09/20/2019   18:20:22      0.389    13.2472   3.976563    0.00000    0.00000      0.386    33.6381  1025.2903
 09/20/2019   18:20:24      0.407    13.2771   3.977506    0.00000    0.00000      0.404    33.6205  1025.2708
 09/20/2019   18:20:26      0.374    13.3063   3.979749    0.00000    0.00000      0.371    33.6159  1025.2612
 09/20/2019   18:20:28      0.402    13.2985   3.980855    0.00000    0.00000      0.399    33.6332  1025.2763
 09/20/2019   18:20:30      0.359    13.3103   3.982560    0.00000    0.00000      0.356    33.6389  1025.2781
 09/20/2019   18:20:32      0.413    13.3387   3.983454    0.00000    0.00000      0.410    33.6222  1025.2597
 09/20/2019   18:20:34      0.390    13.3399   3.983867    0.00000    0.00000      0.387    33.6250  1025.2615
 09/20/2019   18:20:36      0.396    13.3260   3.983968    0.00000    0.00000      0.393    33.6382  1025.2746
 09/20/2019   18:20:38      0.371    13.3327   3.985922    0.00000    0.00000      0.368    33.6507  1025.2827
 09/20/2019   18:20:40      0.395    13.3668   3.987305    0.00000    0.00000      0.392    33.6336  1025.2628
 09/20/2019   18:20:42      0.393    13.3881   3.988784    0.00000    0.00000      0.390    33.6287  1025.2547
 09/20/2019   18:20:44      0.409    13.3964   3.989967    0.00000    0.00000      0.406    33.6324  1025.2560
 09/20/2019   18:20:46      0.380    13.4187   3.992455    0.00000    0.00000      0.377    33.6362  1025.2542
 09/20/2019   18:20:48      0.370    13.4325   3.993206    0.00000    0.00000      0.367    33.6311  1025.2474
 09/20/2019   18:20:50      0.409    13.4219   3.993397    0.00000    0.00000      0.406    33.6422  1025.2583
 09/20/2019   18:20:52      0.405    13.4450   3.996451    0.00000    0.00000      0.402    33.6505  1025.2600
 09/20/2019   18:20:54      0.379    13.4888   3.998689    0.00000    0.00000      0.376    33.6329  1025.2374
 09/20/2019   18:20:56      0.375    13.5037   3.998698    0.00000    0.00000      0.373    33.6198  1025.2243
 09/20/2019   18:20:58      0.404    13.4886   3.998692    0.00000    0.00000      0.401    33.6330  1025.2377
 09/20/2019   18:21:00      0.385    13.4848   4.001084    0.00000    0.00000      0.382    33.6589  1025.2584
 09/20/2019   18:21:02      0.391    13.4986   4.002551    0.00000    0.00000      0.389    33.6604  1025.2568
 09/20/2019   18:21:04      0.393    13.5331   4.004979    0.00000    0.00000      0.390    33.6528  1025.2439
 09/20/2019   18:21:06      0.386    13.5538   4.006250    0.00000    0.00000      0.383    33.6465  1025.2347
 09/20/2019   18:21:08      0.384    13.5664   4.007254    0.00000    0.00000      0.381    33.6448  1025.2309
 09/20/2019   18:21:10      0.388    13.5658   4.007744    0.00000    0.00000      0.385    33.6499  1025.2350
 09/20/2019   18:21:12      0.396    13.5667   4.007681    0.00000    0.00000      0.393    33.6485  1025.2337
 09/20/2019   18:21:14      0.388    13.5636   4.007742    0.00000    0.00000      0.385    33.6518  1025.2369
 09/20/2019   18:21:16      0.397    13.5749   4.008129    0.00000    0.00000      0.394    33.6455  1025.2298
 09/20/2019   18:21:18      0.387    13.5666   4.007874    0.00000    0.00000      0.384    33.6504  1025.2352
 09/20/2019   18:21:20      0.372    13.5645   4.008290    0.00000    0.00000      0.369    33.6562  1025.2400
 09/20/2019   18:21:22      0.403    13.5642   4.008329    0.00000    0.00000      0.400    33.6568  1025.2407
 09/20/2019   18:21:24      0.399    13.5683   4.008081    0.00000    0.00000      0.396    33.6508  1025.2352
 09/20/2019   18:21:26      0.387    13.5617   4.007145    0.00000    0.00000      0.384    33.6479  1025.2342
 09/20/2019   18:21:28      0.382    13.5543   4.006813    0.00000    0.00000      0.379    33.6513  1025.2384
 09/20/2019   18:21:30      0.388    13.5524   4.006567    0.00000    0.00000      0.385    33.6507  1025.2383
 09/20/2019   18:21:32      0.383    13.5509   4.006428    0.00000    0.00000      0.380    33.6507  1025.2386
 09/20/2019   18:21:34      0.413    13.5493   4.006301    0.00000    0.00000      0.410    33.6509  1025.2392
 09/20/2019   18:21:36      0.371    13.5491   4.006104    0.00000    0.00000      0.368    33.6493  1025.2378
 09/20/2019   18:21:38      0.394    13.5495   4.005951    0.00000    0.00000      0.391    33.6474  1025.2364
 09/20/2019   18:21:40      0.402    13.5512   4.005820    0.00000    0.00000      0.399    33.6447  1025.2340
 09/20/2019   18:21:42      0.388    13.5531   4.005623    0.00000    0.00000      0.385    33.6412  1025.2309
 09/20/2019   18:21:44      0.376    13.5527   4.005616    0.00000    0.00000      0.373    33.6415  1025.2311
 09/20/2019   18:21:46      0.403    13.5508   4.005872    0.00000    0.00000      0.400    33.6456  1025.2348
 09/20/2019   18:21:48      0.395    13.5547   4.006233    0.00000    0.00000      0.392    33.6455  1025.2338
 09/20/2019   18:21:50      0.386    13.5633   4.006553    0.00000    0.00000      0.383    33.6409  1025.2285
 09/20/2019   18:21:52      0.388    13.5674   4.006901    0.00000    0.00000      0.385    33.6406  1025.2275
 09/20/2019   18:21:54      0.398    13.5684   4.007398    0.00000    0.00000      0.395    33.6444  1025.2302
 09/20/2019   18:21:56      0.397    13.5724   4.008000    0.00000    0.00000      0.394    33.6465  1025.2310
 09/20/2019   18:21:58      0.370    13.5788   4.008363    0.00000    0.00000      0.367    33.6442  1025.2279
 09/20/2019   18:22:00      0.383    13.5736   4.008538    0.00000    0.00000      0.380    33.6504  1025.2337
 09/20/2019   18:22:02      0.390    13.5715   4.008774    0.00000    0.00000      0.387    33.6545  1025.2373
 09/20/2019   18:22:04      0.394    13.5707   4.009078    0.00000    0.00000      0.391    33.6581  1025.2403
 09/20/2019   18:22:06      0.395    13.5805   4.009547    0.00000    0.00000      0.392    33.6538  1025.2350
 09/20/2019   18:22:08      0.401    13.5886   4.009615    0.00000    0.00000      0.398    33.6473  1025.2284
 09/20/2019   18:22:10      0.369    13.5903   4.009570    0.00000    0.00000      0.366    33.6454  1025.2264
 09/20/2019   18:22:12      0.385    13.5868   4.009527    0.00000    0.00000      0.382    33.6481  1025.2293
 09/20/2019   18:22:14      0.411    13.5881   4.009613    0.00000    0.00000      0.409    33.6477  1025.2288
 09/20/2019   18:22:16      0.403    13.5903   4.009640    0.00000    0.00000      0.400    33.6461  1025.2271
 09/20/2019   18:22:18      0.381    13.5913   4.009729    0.00000    0.00000      0.378    33.6460  1025.2267
 09/20/2019   18:22:20      0.377    13.5902   4.009792    0.00000    0.00000      0.374    33.6476  1025.2281
 09/20/2019   18:22:22      0.385    13.5889   4.009969    0.00000    0.00000      0.382    33.6503  1025.2306
 09/20/2019   18:22:24      0.402    13.5897   4.010064    0.00000    0.00000      0.399    33.6506  1025.2307
 09/20/2019   18:22:26      0.412    13.5917   4.010172    0.00000    0.00000      0.409    33.6497  1025.2297
 09/20/2019   18:22:28      0.385    13.5929   4.010238    0.00000    0.00000      0.382    33.6494  1025.2290
 09/20/2019   18:22:30      0.377    13.5923   4.010147    0.00000    0.00000      0.374    33.6491  1025.2289
 09/20/2019   18:22:32      0.392    13.5911   4.010071    0.00000    0.00000      0.389    33.6494  1025.2295
 09/20/2019   18:22:34      0.398    13.5926   4.010220    0.00000    0.00000      0.394    33.6494  1025.2292
 09/20/2019   18:22:36      0.393    13.5954   4.010243    0.00000    0.00000      0.390    33.6472  1025.2269
 09/20/2019   18:22:38      0.385    13.5963   4.010137    0.00000    0.00000      0.382    33.6455  1025.2253
 09/20/2019   18:22:40      0.410    13.5950   4.010152    0.00000    0.00000      0.407    33.6467  1025.2266
 09/20/2019   18:22:42      0.378    13.5945   4.010226    0.00000    0.00000      0.375    33.6478  1025.2275
 09/20/2019   18:22:44      0.377    13.5998   4.010314    0.00000    0.00000      0.374    33.6440  1025.2235
 09/20/2019   18:22:46      0.386    13.6003   4.010511    0.00000    0.00000      0.383    33.6454  1025.2244
 09/20/2019   18:22:48      0.430    13.6060   4.011044    0.00000    0.00000      0.427    33.6454  1025.2235
 09/20/2019   18:22:50      0.365    13.6157   4.011563    0.00000    0.00000      0.362    33.6417  1025.2184
 09/20/2019   18:22:52      0.385    13.6210   4.012121    0.00000    0.00000      0.382    33.6422  1025.2178
 09/20/2019   18:22:54      0.398    13.6182   4.012385    0.00000    0.00000      0.395    33.6471  1025.2222
 09/20/2019   18:22:56      0.391    13.6184   4.012861    0.00000    0.00000      0.388    33.6514  1025.2254
 09/20/2019   18:22:58      0.398    13.6264   4.013094    0.00000    0.00000      0.395    33.6466  1025.2201
 09/20/2019   18:23:00      0.398    13.6314   4.013263    0.00000    0.00000      0.395    33.6437  1025.2169
 09/20/2019   18:23:02      0.357    13.6305   4.013679    0.00000    0.00000      0.354    33.6485  1025.2205
 09/20/2019   18:23:04      0.413    13.6338   4.014166    0.00000    0.00000      0.410    33.6501  1025.2214
 09/20/2019   18:23:06      0.382    13.6457   4.014783    0.00000    0.00000      0.379    33.6454  1025.2152
 09/20/2019   18:23:08      0.412    13.6476   4.014998    0.00000    0.00000      0.409    33.6457  1025.2151
 09/20/2019   18:23:10      0.382    13.6466   4.015596    0.00000    0.00000      0.379    33.6522  1025.2202
 09/20/2019   18:23:12      0.375    13.6567   4.016161    0.00000    0.00000      0.372    33.6486  1025.2153
 09/20/2019   18:23:14      0.392    13.6598   4.016263    0.00000    0.00000      0.389    33.6468  1025.2134
 09/20/2019   18:23:16      0.414    13.6642   4.016747    0.00000    0.00000      0.411    33.6474  1025.2131
 09/20/2019   18:23:18      0.380    13.6699   4.017038    0.00000    0.00000      0.377    33.6452  1025.2100
 09/20/2019   18:23:20      0.401    13.6703   4.017126    0.00000    0.00000      0.398    33.6456  1025.2104
 09/20/2019   18:23:22      0.387    13.6708   4.017321    0.00000    0.00000      0.384    33.6470  1025.2113
 09/20/2019   18:23:24      0.388    13.6740   4.017608    0.00000    0.00000      0.385    33.6469  1025.2105
 09/20/2019   18:23:26      0.370    13.6746   4.017962    0.00000    0.00000      0.367    33.6497  1025.2126
 09/20/2019   18:23:28      0.413    13.6814   4.018243    0.00000    0.00000      0.410    33.6463  1025.2087
 09/20/2019   18:23:30      0.384    13.6789   4.018579    0.00000    0.00000      0.381    33.6517  1025.2132
 09/20/2019   18:23:32      0.373    13.6813   4.018842    0.00000    0.00000      0.370    33.6521  1025.2130
 09/20/2019   18:23:34      0.396    13.6864   4.018937    0.00000    0.00000      0.393    33.6484  1025.2092
 09/20/2019   18:23:36      0.395    13.6848   4.018991    0.00000    0.00000      0.392    33.6504  1025.2110
 09/20/2019   18:23:38      0.410    13.6882   4.019291    0.00000    0.00000      0.407    33.6501  1025.2102
 09/20/2019   18:23:40      0.378    13.6922   4.019477    0.00000    0.00000      0.375    33.6484  1025.2079
 09/20/2019   18:23:42      0.369    13.6919   4.019488    0.00000    0.00000      0.366    33.6488  1025.2082
 09/20/2019   18:23:44      0.415    13.6901   4.019334    0.00000    0.00000      0.412    33.6488  1025.2089
 09/20/2019   18:23:46      0.400    13.6887   4.019335    0.00000    0.00000      0.396    33.6501  1025.2100
 09/20/2019   18:23:48      0.371    13.6899   4.019364    0.00000    0.00000      0.368    33.6493  1025.2091
 09/20/2019   18:23:50      0.398    13.6881   4.019260    0.00000    0.00000      0.395    33.6500  1025.2101
 09/20/2019   18:23:52      0.392    13.6874   4.019149    0.00000    0.00000      0.389    33.6495  1025.2099
 09/20/2019   18:23:54      0.384    13.6866   4.019129    0.00000    0.00000      0.381    33.6500  1025.2103
 09/20/2019   18:23:56      0.390    13.6862   4.019079    0.00000    0.00000      0.387    33.6499  1025.2104
 09/20/2019   18:23:58      0.384    13.6857   4.019066    0.00000    0.00000      0.381    33.6502  1025.2107
 09/20/2019   18:24:00      0.403    13.6867   4.019051    0.00000    0.00000      0.400    33.6492  1025.2098
 09/20/2019   18:24:02      0.391    13.6870   4.019046    0.00000    0.00000      0.388    33.6489  1025.2094
 09/20/2019   18:24:04      0.375    13.6875   4.019047    0.00000    0.00000      0.372    33.6485  1025.2090
 09/20/2019   18:24:06      0.388    13.6870   4.019013    0.00000    0.00000      0.385    33.6486  1025.2092
 09/20/2019   18:24:08      0.381    13.6870   4.019061    0.00000    0.00000      0.378    33.6491  1025.2095
 09/20/2019   18:24:10      0.403    13.6888   4.019159    0.00000    0.00000      0.400    33.6484  1025.2087
 09/20/2019   18:24:12      0.382    13.6897   4.019269    0.00000    0.00000      0.379    33.6486  1025.2087
 09/20/2019   18:24:14      0.363    13.6913   4.019269    0.00000    0.00000      0.360    33.6472  1025.2072
 09/20/2019   18:24:16      0.402    13.6899   4.019253    0.00000    0.00000      0.399    33.6483  1025.2084
 09/20/2019   18:24:18      0.420    13.6898   4.019337    0.00000    0.00000      0.417    33.6491  1025.2092
 09/20/2019   18:24:20      0.379    13.6926   4.019564    0.00000    0.00000      0.376    33.6489  1025.2082
