year,month,day,39N,38N
1996,11,14,2.034,1.536
1996,11,15,1.696,0.926
1996,11,16,-0.156,-0.669
1996,11,17,0.052,-0.252
1996,11,18,-1.001,-0.63
1996,11,19,-1.978,-1.124
1996,11,20,0.19,0.313
1996,11,21,-0.286,0.118
1996,11,22,1.158,0.269
1996,11,23,0.214,-0.127
1996,11,24,-0.435,-0.382
1996,11,25,1.113,0.354
1996,11,26,2.212,1.281
1996,11,27,1.833,1.149
1996,11,28,2.533,2.061
1996,11,29,3.243,2.963
1996,11,30,0.496,-0.467
1996,12,1,1.35,0.474
1996,12,2,0.957,0.97
1996,12,3,0.258,-0.493
1996,12,4,-0.922,-0.545
1996,12,5,0.114,-0.02
1996,12,6,0.114,-0.123
1996,12,7,-2.523,-1.499
1996,12,8,-1.645,-1.413
1996,12,9,-0.228,-1.184
1996,12,10,-0.612,-0.466
1996,12,11,-0.256,-0.261
1996,12,12,-0.321,-0.328
1996,12,13,0.856,0.382
1996,12,14,1.745,0.979
1996,12,15,0.669,-0.261
1996,12,16,0.005,-0.007
1996,12,17,0.392,-0.101
1996,12,18,-0.221,-0.381
1996,12,19,-0.029,-0.021
1996,12,20,0.57,0.041
1996,12,21,0.494,-0.053
1996,12,22,0.095,0.005
1996,12,23,-0.358,-0.55
1996,12,24,-0.065,-0.372
1996,12,25,-0.124,-0.186
1996,12,26,-0.806,-0.71
1996,12,27,-0.344,-0.464
1996,12,28,-0.858,-0.658
1996,12,29,-4.161,-3.242
1996,12,30,-2.339,-1.926
1996,12,31,-2.737,-2.368
1997,1,1,-0.909,-0.849
1997,1,2,0.21,0.194
1997,1,3,1.214,0.594
1997,1,4,0.635,0.124
1997,1,5,2.851,2.128
1997,1,6,1.759,0.933
1997,1,7,1.819,0.388
1997,1,8,0.179,-0.044
1997,1,9,0.439,0.038
1997,1,10,1.409,0.668
1997,1,11,0.84,0.307
1997,1,12,1.133,0.383
1997,1,13,0.874,0.149
1997,1,14,-1.826,-1.696
1997,1,15,-0.132,-0.226
1997,1,16,-0.738,-0.562
1997,1,17,-0.16,-0.289
1997,1,18,-0.02,-0.404
1997,1,19,-0.254,-0.468
1997,1,20,0.593,0.071
1997,1,21,-0.65,-0.797
1997,1,22,-0.126,-0.911
1997,1,23,0.483,0.357
1997,1,24,-0.937,-0.937
1997,1,25,-2.172,-1.549
1997,1,26,-0.019,0.297
1997,1,27,-0.122,0.226
1997,1,28,-0.066,-0.09
1997,1,29,0.052,0.204
1997,1,30,-0.019,-0.063
1997,1,31,-0.222,0.136
1997,2,1,0.76,0.63
1997,2,2,1.121,0.813
1997,2,3,-0.251,-0.406
1997,2,4,0.504,0.266
1997,2,5,0.889,0.791
1997,2,6,0.265,-0.074
1997,2,7,0.321,0.013
1997,2,8,1.643,1.177
1997,2,9,-0.363,-0.535
1997,2,10,-0.083,-0.213
1997,2,11,1.473,1.135
1997,2,12,2.046,1.529
1997,2,13,1.958,1.296
1997,2,14,0.823,-0.42
1997,2,15,0.064,-0.523
1997,2,16,-0.132,-0.353
1997,2,17,2.172,1.672
1997,2,18,1.477,1.349
1997,2,19,0.705,-0.206
1997,2,20,1.443,1.069
1997,2,21,0.543,-0.07
1997,2,22,0.971,0.173
1997,2,23,0.47,-0.105
1997,2,24,0.26,-0.161
1997,2,25,1.038,0.331
1997,2,26,5.476,3.924
1997,2,27,5.771,3.821
1997,2,28,4.386,2.447
1997,3,1,-0.042,-0.759
1997,3,2,-0.042,-0.751
1997,3,3,1.033,0.461
1997,3,4,0.932,0.35
1997,3,5,-0.596,-0.686
1997,3,6,-0.099,0.307
1997,3,7,1.432,1.035
1997,3,8,2.301,1.173
1997,3,9,1.539,0.906
1997,3,10,1.287,0.67
1997,3,11,2.975,1.844
1997,3,12,2.854,1.82
1997,3,13,2.045,0.74
1997,3,14,0.523,-0.184
1997,3,15,-0.311,-0.429
1997,3,16,-0.788,-0.573
1997,3,17,-0.392,-0.047
1997,3,18,-0.967,-0.326
1997,3,19,-0.746,-0.433
1997,3,20,0.926,0.371
1997,3,21,2.037,0.832
1997,3,22,2.191,0.785
1997,3,23,3.544,1.59
1997,3,24,1.909,0.817
1997,3,25,1.048,0.085
1997,3,26,2.601,1.455
1997,3,27,1.87,1.063
1997,3,28,2.881,1.166
1997,3,29,0.853,-0.299
1997,3,30,0.209,-0.882
1997,3,31,1.121,0.541
1997,4,1,3.926,2.37
1997,4,2,2.891,1.217
1997,4,3,3.564,1.391
1997,4,4,5.339,2.165
1997,4,5,1.536,-0.078
1997,4,6,0.198,-0.632
1997,4,7,0.623,-0.296
1997,4,8,2.196,1.215
1997,4,9,3.91,2.128
1997,4,10,4.667,1.771
1997,4,11,3.633,1.019
1997,4,12,1.139,-0.554
1997,4,13,1.352,-0.42
1997,4,14,1.255,0.198
1997,4,15,0.575,-0.262
1997,4,16,0.343,-0.232
1997,4,17,0.579,-0.224
1997,4,18,-0.688,-0.711
1997,4,19,-0.127,-0.131
1997,4,20,0.059,-0.338
1997,4,21,0.499,0.102
1997,4,22,0.544,0.285
1997,4,23,1.394,1.16
1997,4,24,2.283,1.871
1997,4,25,2.254,0.834
1997,4,26,0.634,0.069
1997,4,27,2.836,1.95
1997,4,28,1.39,1.132
1997,4,29,-0.201,-0.243
1997,4,30,0.119,0.274
1997,5,1,2.13,1.533
1997,5,2,-0.057,-0.039
1997,5,3,0.149,0.108
1997,5,4,0.526,0.49
1997,5,5,0.445,-0.014
1997,5,6,0.772,0.497
1997,5,7,1.359,0.966
1997,5,8,2.193,1.043
1997,5,9,1.119,0.67
1997,5,10,0.479,0.336
1997,5,11,-0.449,-0.269
1997,5,12,0.061,0.242
1997,5,13,0.015,0.194
1997,5,14,-0.041,0.261
1997,5,15,0.211,0.016
1997,5,16,0.29,0.42
1997,5,17,0.119,0.098
1997,5,18,0.562,0.073
1997,5,19,1.022,0.547
1997,5,20,1.164,0.607
1997,5,21,-0.035,-0.232
1997,5,22,-0.048,-0.162
1997,5,23,0.578,0.365
1997,5,24,1.521,1.081
1997,5,25,1.127,0.69
1997,5,26,0.332,-0.126
1997,5,27,-0.036,-0.11
1997,5,28,-0.212,-0.184
1997,5,29,0.376,0.245
1997,5,30,0.36,0.213
1997,5,31,0.137,0.124
1997,6,1,1.51,1.067
1997,6,2,1.285,0.868
1997,6,3,-0.076,-0.316
1997,6,4,0.974,0.644
1997,6,5,2.343,2.003
1997,6,6,2.413,1.957
1997,6,7,5.128,3.165
1997,6,8,3.538,1.714
1997,6,9,2.495,1.342
1997,6,10,1.58,1.052
1997,6,11,0.675,0.775
1997,6,12,1.304,1.138
1997,6,13,3.439,2.354
1997,6,14,2.276,0.568
1997,6,15,1.576,0.62
1997,6,16,2.161,1.144
1997,6,17,1.069,0.778
1997,6,18,1.631,0.615
1997,6,19,1.905,0.794
1997,6,20,2.122,0.996
1997,6,21,2.326,1.555
1997,6,22,2.045,1.535
1997,6,23,2.747,1.922
1997,6,24,2.252,1.066
1997,6,25,1.776,1.258
1997,6,26,2.27,1.065
1997,6,27,0.795,0.11
1997,6,28,0.256,-0.024
1997,6,29,0.136,0.175
1997,6,30,0.061,0.087
1997,7,1,0.908,0.934
1997,7,2,1.758,1.52
1997,7,3,1.376,0.981
1997,7,4,0.964,0.624
1997,7,5,1.046,0.879
1997,7,6,1.076,0.811
1997,7,7,2.335,1.208
1997,7,8,2.454,1.736
1997,7,9,1.258,1.5
1997,7,10,2.518,1.86
1997,7,11,2.003,1.551
1997,7,12,0.552,0.484
1997,7,13,0.062,-0.102
1997,7,14,0.539,0.09
1997,7,15,0.381,0.426
1997,7,16,0.653,0.84
1997,7,17,1.333,0.999
1997,7,18,1.983,1.47
1997,7,19,1.466,0.877
1997,7,20,1.111,0.45
1997,7,21,1.38,0.832
1997,7,22,1.009,0.355
1997,7,23,0.35,0.259
1997,7,24,0.628,0.321
1997,7,25,0.905,0.424
1997,7,26,0.896,0.337
1997,7,27,0.05,-0.045
1997,7,28,1.145,0.514
1997,7,29,1.225,0.575
1997,7,30,0.657,0.343
1997,7,31,0.339,0.527
1997,8,1,0.913,0.982
1997,8,2,0.796,0.881
1997,8,3,1.007,0.851
1997,8,4,1.252,0.938
1997,8,5,1.125,0.424
1997,8,6,1.943,0.841
1997,8,7,2.036,0.828
1997,8,8,0.173,-0.258
1997,8,9,-0.459,-0.377
1997,8,10,-0.222,-0.254
1997,8,11,-0.241,-0.125
1997,8,12,0.625,0.26
1997,8,13,0.194,0.21
1997,8,14,0.067,0.181
1997,8,15,0.127,-0.085
1997,8,16,-0.056,-0.24
1997,8,17,-0.216,-0.224
1997,8,18,-0.28,-0.423
1997,8,19,0.105,-0.157
1997,8,20,0.195,-0.055
1997,8,21,-0.115,-0.149
1997,8,22,0.391,0.001
1997,8,23,0.016,-0.075
1997,8,24,-0.12,-0.208
1997,8,25,-0.001,0.146
1997,8,26,0.104,0.015
1997,8,27,-0.03,0.005
1997,8,28,0.407,0.49
1997,8,29,1.128,0.99
1997,8,30,0.36,0.313
1997,8,31,0.3,0.221
1997,9,1,0.38,0.494
1997,9,2,0.959,0.903
1997,9,3,0.946,0.674
1997,9,4,1.537,0.925
1997,9,5,1.851,1.468
1997,9,6,1.125,0.594
1997,9,7,0.349,-0.052
1997,9,8,0.142,-0.27
1997,9,9,-0.105,0.057
1997,9,10,0.573,0.294
1997,9,11,1.221,0.599
1997,9,12,1.531,0.826
1997,9,13,0.47,0.289
1997,9,14,-0.536,-0.196
1997,9,15,0.187,0.203
1997,9,16,0.657,0.74
1997,9,17,0.126,-0.083
1997,9,18,0.453,0.151
1997,9,19,0.612,-0.011
1997,9,20,0.858,0.53
1997,9,21,0.926,0.591
1997,9,22,0.566,0.409
1997,9,23,0.009,0.052
1997,9,24,0.066,-0.155
1997,9,25,0.357,0.17
1997,9,26,0.599,0.297
1997,9,27,2.818,1.769
1997,9,28,1.6,0.617
1997,9,29,0.339,-0.044
1997,9,30,-0.445,-0.285
1997,10,1,-1.196,-0.677
1997,10,2,0.166,0.298
1997,10,3,0.14,0.379
1997,10,4,1.582,1.112
1997,10,5,3.314,2.658
1997,10,6,5.348,3.138
1997,10,7,1.926,1.633
1997,10,8,-0.873,-1.452
1997,10,9,-1.15,-1.183
1997,10,10,-0.158,-0.292
1997,10,11,1.852,1.429
1997,10,12,1.678,1.295
1997,10,13,1.204,0.297
1997,10,14,0.923,0.536
1997,10,15,0.29,0.001
1997,10,16,0.859,0.197
1997,10,17,1.641,0.437
1997,10,18,2.357,0.903
1997,10,19,2.883,1.257
1997,10,20,0.656,0.216
1997,10,21,0.622,0.039
1997,10,22,1.534,0.644
1997,10,23,2.503,1.803
1997,10,24,1.473,0.794
1997,10,25,-0.809,-0.694
1997,10,26,-1.271,-0.72
1997,10,27,-0.558,-0.235
1997,10,28,-0.117,-0.037
1997,10,29,-0.498,-0.327
1997,10,30,-0.243,-0.063
1997,10,31,0.418,0.323
1997,11,1,0.892,0.691
1997,11,2,-0.433,-0.328
1997,11,3,-0.488,-0.171
1997,11,4,0.291,0.082
1997,11,5,0.211,0.035
1997,11,6,0.091,-0.292
1997,11,7,0.923,0.286
1997,11,8,0.187,-0.135
1997,11,9,-0.66,-0.778
1997,11,10,0.311,-0.065
1997,11,11,0.592,0.254
1997,11,12,-0.402,-0.669
1997,11,13,-0.239,-0.295
1997,11,14,-0.18,-0.604
1997,11,15,-1.403,-1.36
1997,11,16,-0.921,-0.766
1997,11,17,0.812,-0.453
1997,11,18,-1.841,-1.672
1997,11,19,0.007,-0.409
1997,11,20,0.105,-0.126
1997,11,21,-0.031,-0.898
1997,11,22,-2.166,-1.58
1997,11,23,-0.881,-0.901
1997,11,24,-0.337,-0.545
1997,11,25,-0.903,-0.76
1997,11,26,0.674,0.414
1997,11,27,0.98,0.646
1997,11,28,0.174,-0.151
1997,11,29,-0.863,-0.952
1997,11,30,2.786,1.976
1997,12,1,1.301,0.48
1997,12,2,-0.881,-0.353
1997,12,3,-1.819,-1.486
1997,12,4,-2.746,-2.131
1997,12,5,-1.186,-1.109
1997,12,6,-0.51,-0.269
1997,12,7,0.53,0.314
1997,12,8,2.334,1.246
1997,12,9,1.657,1.238
1997,12,10,0.099,-0.371
1997,12,11,-0.477,-1.241
1997,12,12,-2.323,-1.262
1997,12,13,-3.604,-2.123
1997,12,14,-0.11,0.146
1997,12,15,0.814,0.202
1997,12,16,-0.448,-0.737
1997,12,17,0.1,-0.011
1997,12,18,3.665,2.674
1997,12,19,1.484,1.063
1997,12,20,0.155,0.389
1997,12,21,3.623,2.724
1997,12,22,3.192,2.313
1997,12,23,2.642,1.408
1997,12,24,2.65,1.7
1997,12,25,-0.09,-0.563
1997,12,26,-0.876,-0.339
1997,12,27,0.613,0.358
1997,12,28,1.915,0.774
1997,12,29,0.342,-0.055
1997,12,30,-0.515,-0.178
1997,12,31,-0.416,-0.381
1998,1,1,-0.947,-0.539
1998,1,2,-0.103,-0.49
1998,1,3,-1.418,-0.668
1998,1,4,1.085,0.646
1998,1,5,0.227,-0.256
1998,1,6,-1.321,-0.996
1998,1,7,-0.423,-0.474
1998,1,8,-1.029,-0.897
1998,1,9,-1.303,-1.163
1998,1,10,-0.112,0.23
1998,1,11,-0.185,-0.466
1998,1,12,-0.114,-0.289
1998,1,13,-0.393,-0.47
1998,1,14,-1.283,-1.355
1998,1,15,-0.08,0.001
1998,1,16,-0.226,0.24
1998,1,17,0.039,-0.094
1998,1,18,-1.352,-0.755
1998,1,19,-0.455,0.099
1998,1,20,0.56,0.318
1998,1,21,-0.021,-0.322
1998,1,22,-0.922,-0.269
1998,1,23,-1.289,-0.9
1998,1,24,-0.775,-0.256
1998,1,25,-1.408,-0.517
1998,1,26,-0.371,-0.734
1998,1,27,-0.55,0.004
1998,1,28,-1.878,-0.952
1998,1,29,-1.099,-0.381
1998,1,30,-0.764,-0.552
1998,1,31,-1.19,-1.201
1998,2,1,-2.427,-1.076
1998,2,2,-0.377,-1.96
1998,2,3,-1.445,-0.456
1998,2,4,-0.166,0.33
1998,2,5,-2.547,-3.336
1998,2,6,-4.267,-3.667
1998,2,7,-3.075,-2.181
1998,2,8,1.231,0.034
1998,2,9,0.899,0.529
1998,2,10,0.049,-0.971
1998,2,11,0.436,-0.925
1998,2,12,-1.536,-1.143
1998,2,13,0.473,-0.43
1998,2,14,-0.039,-0.271
1998,2,15,1.6,0.419
1998,2,16,-0.05,-0.673
1998,2,17,0.804,0.582
1998,2,18,-0.439,-0.003
1998,2,19,0.202,-0.262
1998,2,20,-0.399,0.038
1998,2,21,-0.753,-0.257
1998,2,22,0.299,-0.038
1998,2,23,-0.746,-0.211
1998,2,24,2.871,1.943
1998,2,25,2.066,1.877
1998,2,26,2.088,1.16
1998,2,27,0.59,0.151
1998,2,28,0.747,0.182
1998,3,1,-0.113,0.179
1998,3,2,0.85,0.24
1998,3,3,1.853,1.324
1998,3,4,1.778,0.935
1998,3,5,0.716,-0.134
1998,3,6,2.564,1.717
1998,3,7,-0.12,-0.338
1998,3,8,0.438,-0.18
1998,3,9,0.28,0.231
1998,3,10,0.527,-0.02
1998,3,11,0.223,-0.05
1998,3,12,-0.211,-0.233
1998,3,13,0.424,-0.05
1998,3,14,2.169,1.278
1998,3,15,1.631,0.88
1998,3,16,2.019,0.958
1998,3,17,2.352,1.325
1998,3,18,0.366,0.048
1998,3,19,-0.214,-0.347
1998,3,20,-0.325,-0.074
1998,3,21,-2.035,-0.975
1998,3,22,-1.984,-1.182
1998,3,23,-1.54,-1.181
1998,3,24,-0.469,-0.347
1998,3,25,0.884,0.22
1998,3,26,2.567,1.987
1998,3,27,1.255,0.393
1998,3,28,4.621,2.936
1998,3,29,5.058,2.783
1998,3,30,2.128,0.604
1998,3,31,2.555,1.412
1998,4,1,3.237,1.5
1998,4,2,0.711,0.138
1998,4,3,0.11,-0.211
1998,4,4,0.72,0.407
1998,4,5,0.862,0.392
1998,4,6,0.528,0.626
1998,4,7,2.368,2.141
1998,4,8,-0.234,-0.019
1998,4,9,-0.6,-0.493
1998,4,10,-1.332,-0.571
1998,4,11,1.588,1.408
1998,4,12,0.625,0.611
1998,4,13,0.141,0.198
1998,4,14,0.624,0.146
1998,4,15,1.699,1.054
1998,4,16,1.388,0.889
1998,4,17,1.14,0.796
1998,4,18,1.408,0.923
1998,4,19,2.145,0.981
1998,4,20,1.508,0.401
1998,4,21,1.369,0.352
1998,4,22,1.251,0.357
1998,4,23,0.759,0.48
1998,4,24,3.455,2.85
1998,4,25,3.771,3.326
1998,4,26,2.237,1.698
1998,4,27,1.637,0.81
1998,4,28,0.773,0.392
1998,4,29,0.506,-0.123
1998,4,30,-1.406,-1.128
1998,5,1,-1.893,-1.653
1998,5,2,-0.555,-0.499
1998,5,3,-0.071,-0.307
1998,5,4,0.059,-0.277
1998,5,5,0.486,0.054
1998,5,6,0.706,0.247
1998,5,7,0.891,0.446
1998,5,8,2.123,1.036
1998,5,9,1.641,0.909
1998,5,10,1.083,0.491
1998,5,11,0.395,0.029
1998,5,12,0.461,0.061
1998,5,13,0.77,0.003
1998,5,14,0.186,-0.076
1998,5,15,0.012,-0.355
1998,5,16,0.285,-0.113
1998,5,17,1.008,0.573
1998,5,18,3.221,1.918
1998,5,19,1.59,1.096
1998,5,20,0.311,0.211
1998,5,21,0.844,0.347
1998,5,22,0.059,-0.202
1998,5,23,0.444,0.133
1998,5,24,0.45,0.203
1998,5,25,0.658,0.605
1998,5,26,0.553,0.464
1998,5,27,0.454,0.313
1998,5,28,0.253,0.336
1998,5,29,0.421,0.329
1998,5,30,0.232,0.321
1998,5,31,0.308,0.273
1998,6,1,0.098,0.282
1998,6,2,0.221,0.261
1998,6,3,0.377,0.268
1998,6,4,0.163,0.272
1998,6,5,0.344,0.204
1998,6,6,0.52,0.237
1998,6,7,0.668,0.613
1998,6,8,1.127,1.018
1998,6,9,1.116,0.605
1998,6,10,1.783,0.987
1998,6,11,3.322,1.987
1998,6,12,1.097,0.35
1998,6,13,1.002,0.453
1998,6,14,1.538,0.478
1998,6,15,2.589,1.109
1998,6,16,4.378,2.736
1998,6,17,1.809,0.924
1998,6,18,1.613,0.941
1998,6,19,2.476,1.366
1998,6,20,0.947,0.555
1998,6,21,0.136,0.351
1998,6,22,0.774,0.665
1998,6,23,2.377,1.688
1998,6,24,1.013,0.671
1998,6,25,0.606,0.181
1998,6,26,1.858,1.162
1998,6,27,2.177,1.081
1998,6,28,1.79,0.634
1998,6,29,1.649,1.125
1998,6,30,1.937,1.356
1998,7,1,2.475,1.541
1998,7,2,3.378,1.607
1998,7,3,2.655,0.927
1998,7,4,3.072,1.307
1998,7,5,2.419,0.813
1998,7,6,1.091,0.127
1998,7,7,1.358,0.228
1998,7,8,0.735,0.052
1998,7,9,0.285,-0.253
1998,7,10,0.843,0.347
1998,7,11,1.368,0.596
1998,7,12,1.885,1.09
1998,7,13,1.809,0.819
1998,7,14,0.944,0.45
1998,7,15,1.148,0.575
1998,7,16,2.001,0.911
1998,7,17,2.612,1.091
1998,7,18,2.424,0.758
1998,7,19,3.063,1.178
1998,7,20,1.46,0.522
1998,7,21,0.67,0.21
1998,7,22,0.513,0.094
1998,7,23,0.75,0.097
1998,7,24,1.738,0.57
1998,7,25,0.182,-0.166
1998,7,26,-0.152,-0.344
1998,7,27,0.549,0.264
1998,7,28,0.177,-0.016
1998,7,29,-0.135,-0.411
1998,7,30,0.213,-0.071
1998,7,31,0.916,0.368
1998,8,1,1.476,0.761
1998,8,2,1.736,0.755
1998,8,3,1.792,0.774
1998,8,4,0.614,0.246
1998,8,5,2.05,0.863
1998,8,6,2.923,1.788
1998,8,7,2.651,1.587
1998,8,8,1.238,-0.05
1998,8,9,1.558,0.522
1998,8,10,1.979,0.758
1998,8,11,0.931,0.413
1998,8,12,1.472,0.183
1998,8,13,0.814,0.084
1998,8,14,0.902,0.465
1998,8,15,1.946,1.05
1998,8,16,1.378,0.074
1998,8,17,1.157,0.288
1998,8,18,1.063,0.139
1998,8,19,0.485,0.098
1998,8,20,0.482,0.423
1998,8,21,1.362,1.166
1998,8,22,1.993,1.463
1998,8,23,2.923,1.734
1998,8,24,1.803,0.558
1998,8,25,1.163,0.043
1998,8,26,1.142,0.611
1998,8,27,0.507,0.088
1998,8,28,-0.38,0.277
1998,8,29,1.632,1.37
1998,8,30,1.485,0.932
1998,8,31,1.111,0.726
1998,9,1,1.066,0.465
1998,9,2,0.374,0.114
1998,9,3,0.198,0.142
1998,9,4,0.142,0.061
1998,9,5,-0.554,-0.497
1998,9,6,0.581,0.032
1998,9,7,2.419,1.372
1998,9,8,2.893,1.773
1998,9,9,2.571,1.101
1998,9,10,1.546,0.68
1998,9,11,1.715,0.317
1998,9,12,0.688,0.28
1998,9,13,0.358,0.151
1998,9,14,-0.225,-0.087
1998,9,15,0.113,0.25
1998,9,16,0.779,0.511
1998,9,17,0.061,-0.244
1998,9,18,0.676,0.507
1998,9,19,3.536,2.065
1998,9,20,2.832,1.431
1998,9,21,0.245,-0.202
1998,9,22,-0.149,0.026
1998,9,23,-0.039,-0.002
1998,9,24,0.588,0.56
1998,9,25,0.429,0.18
1998,9,26,0.812,0.326
1998,9,27,-0.261,-0.304
1998,9,28,0.299,0.253
1998,9,29,1.197,0.482
1998,9,30,0.396,0.236
1998,10,1,0.311,0.276
1998,10,2,0.669,0.394
1998,10,3,0.594,0.375
1998,10,4,0.544,-0.255
1998,10,5,0.105,-0.5
1998,10,6,-0.385,-0.61
1998,10,7,0.029,-0.072
1998,10,8,0.622,0.44
1998,10,9,1.179,0.972
1998,10,10,1.996,1.184
1998,10,11,0.562,-0.137
1998,10,12,-0.368,-0.644
1998,10,13,0.969,0.383
1998,10,14,3.061,1.848
1998,10,15,3.665,2.09
1998,10,16,1.38,0.349
1998,10,17,1.565,0.285
1998,10,18,2.318,1.236
1998,10,19,0.463,0.538
1998,10,20,-0.266,0.123
1998,10,21,-0.624,-0.129
1998,10,22,-0.027,0.099
1998,10,23,-0.348,0.004
1998,10,24,-0.183,-0.069
1998,10,25,0.87,0.776
1998,10,26,1.277,0.427
1998,10,27,0.84,-0.016
1998,10,28,2.24,1.178
1998,10,29,3.791,3.067
1998,10,30,1.381,0.783
1998,10,31,0.585,-0.191
1998,11,1,0.593,0.174
1998,11,2,0.446,0.123
1998,11,3,0.096,-0.394
1998,11,4,0.576,0.433
1998,11,5,1.794,1.629
1998,11,6,0.587,-0.041
1998,11,7,0.349,-0.67
1998,11,8,0.068,-0.251
1998,11,9,0.299,0.216
1998,11,10,0.028,-0.279
1998,11,11,0.185,-0.152
1998,11,12,-0.057,-0.305
1998,11,13,0.033,-0.415
1998,11,14,-0.415,-0.577
1998,11,15,0.016,-0.244
1998,11,16,0.579,0.398
1998,11,17,0.974,0.501
1998,11,18,1.018,0.885
1998,11,19,0.714,0.527
1998,11,20,-0.247,-0.307
1998,11,21,-0.441,-0.288
1998,11,22,0.142,-0.174
1998,11,23,-1.969,-1.506
1998,11,24,-0.261,-0.225
1998,11,25,-1.631,-0.861
1998,11,26,-0.111,-0.509
1998,11,27,0.764,0.443
1998,11,28,1.53,1.427
1998,11,29,-0.365,-1.057
1998,11,30,-2.349,-1.979
1998,12,1,0.799,0.452
1998,12,2,0.34,0.092
1998,12,3,2.305,1.632
1998,12,4,1.151,0.708
1998,12,5,1.762,1.332
1998,12,6,2.161,2.226
1998,12,7,-0.727,-0.607
1998,12,8,-0.106,-0.635
1998,12,9,0.76,0.77
1998,12,10,0.56,0.003
1998,12,11,-0.069,0.28
1998,12,12,0.117,0.127
1998,12,13,0.748,0.355
1998,12,14,3.067,2.048
1998,12,15,2.703,1.045
1998,12,16,0.631,-0.142
1998,12,17,0.872,0.18
1998,12,18,3.913,1.292
1998,12,19,5.08,3.004
1998,12,20,6.244,4.184
1998,12,21,1.489,-0.134
1998,12,22,2.098,0.308
1998,12,23,1.143,0.207
1998,12,24,0.576,0.04
1998,12,25,0.034,-0.079
1998,12,26,0.369,-0.085
1998,12,27,-0.474,-0.66
1998,12,28,-0.6,-0.599
1998,12,29,0.256,0.204
1998,12,30,0.851,0.447
1998,12,31,0.979,0.592
1999,1,1,1.474,0.636
1999,1,2,0.465,-0.157
1999,1,3,-0.682,-0.737
1999,1,4,-0.451,-0.627
1999,1,5,-0.16,-0.315
1999,1,6,0.533,0.367
1999,1,7,1.412,0.743
1999,1,8,0.602,0.337
1999,1,9,-0.102,-0.11
1999,1,10,0.25,0.24
1999,1,11,1.206,1.018
1999,1,12,1.508,1.584
1999,1,13,1.065,1.085
1999,1,14,0.034,0.348
1999,1,15,-0.636,0.196
1999,1,16,0.063,0.185
1999,1,17,-1.197,-0.23
1999,1,18,-0.387,-0.017
1999,1,19,-0.834,-0.339
1999,1,20,0.042,-0.039
1999,1,21,0.348,0.239
1999,1,22,-0.505,-0.366
1999,1,23,1.164,0.555
1999,1,24,1.456,0.605
1999,1,25,2.931,1.251
1999,1,26,3.237,2.393
1999,1,27,3.21,2.23
1999,1,28,0.469,0.479
1999,1,29,-1.153,-0.288
1999,1,30,-1.485,-1.008
1999,1,31,2.595,1.896
1999,2,1,1.261,1.179
1999,2,2,0.851,0.536
1999,2,3,0.33,0.455
1999,2,4,1.997,1.747
1999,2,5,0.493,0.379
1999,2,6,-1.76,-1.166
1999,2,7,-0.181,0.058
1999,2,8,-0.202,-0.02
1999,2,9,2.851,1.813
1999,2,10,0.755,0.626
1999,2,11,-0.463,-0.529
1999,2,12,-1.555,-0.801
1999,2,13,-0.714,-0.168
1999,2,14,0.407,0.171
1999,2,15,-0.209,0.333
1999,2,16,-0.282,-0.409
1999,2,17,0.579,0.18
1999,2,18,0.041,-0.008
1999,2,19,0.839,0.607
1999,2,20,-0.801,-0.312
1999,2,21,0.23,0.271
1999,2,22,0.029,0.177
1999,2,23,0.018,-0.004
1999,2,24,-0.913,-0.506
1999,2,25,0.165,0.105
1999,2,26,-0.105,-0.062
1999,2,27,-1.322,-0.383
1999,2,28,0.022,-0.115
1999,3,1,0.886,0.764
1999,3,2,-0.133,0.065
1999,3,3,0.986,0.818
1999,3,4,1.236,1.534
1999,3,5,2.307,1.374
1999,3,6,0.723,0.375
1999,3,7,1.495,1.481
1999,3,8,0.011,-0.14
1999,3,9,1.468,1.158
1999,3,10,0.025,0.464
1999,3,11,1.028,0.921
1999,3,12,0.374,0.347
1999,3,13,-0.874,-0.485
1999,3,14,-0.43,-0.204
1999,3,15,2.158,1.372
1999,3,16,2.719,2.115
1999,3,17,-0.079,0.19
1999,3,18,-2.448,-1.419
1999,3,19,-1.368,-1.446
1999,3,20,-0.006,-0.066
1999,3,21,0.666,0.389
1999,3,22,-0.363,-0.132
1999,3,23,-0.282,0.047
1999,3,24,-1.224,-1.432
1999,3,25,2.009,1.501
1999,3,26,2.007,1.577
1999,3,27,2.263,2.282
1999,3,28,0.638,0.192
1999,3,29,0.08,0.094
1999,3,30,0.234,-0.034
1999,3,31,1.196,0.919
1999,4,1,2.254,1.636
1999,4,2,3.018,1.591
1999,4,3,7.729,6.31
1999,4,4,6.497,4.681
1999,4,5,0.525,-0.724
1999,4,6,1.086,-0.842
1999,4,7,1.676,0.794
1999,4,8,1.976,0.798
1999,4,9,0.78,1.15
1999,4,10,-1.294,-0.966
1999,4,11,-0.131,-0.34
1999,4,12,1.431,0.748
1999,4,13,2.033,0.785
1999,4,14,0.648,-0.131
1999,4,15,0.072,-0.285
1999,4,16,0.263,-0.057
1999,4,17,1.477,0.541
1999,4,18,1.805,0.831
1999,4,19,2.248,1.342
1999,4,20,2.774,1.863
1999,4,21,2.196,1.872
1999,4,22,4.886,3.582
1999,4,23,1.542,0.083
1999,4,24,0.514,-0.403
1999,4,25,1.407,0.399
1999,4,26,2.747,1.11
1999,4,27,3.453,2.583
